"Data Source","World Development Indicators",

"Last Updated Date","2025-04-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"World","WLD","Travel services (% of commercial service imports)","TM.VAL.TRVL.ZS.WT","","","","","","","","","","","","","","","","","","","","","","26.1940579065891","22.819018685428","22.9834909557525","25.4645497042648","26.8577248152179","27.7468516612413","28.632309133172","29.7981311141214","29.1790762220191","29.077072336667","28.6649579886259","31.2406370641213","30.0590934430116","29.6967449804719","28.5799573690709","29.6573396739444","30.0533714588901","30.0118825154101","29.74535734218","29.3896054409178","28.8358339845979","28.3409929516711","27.3182847109503","26.6543092808898","26.1237645713879","24.8548461991815","24.1515999534166","23.3069521224654","24.5544072124068","23.9958557415974","23.6867809115382","24.2410886413975","24.5697526305248","26.0005671547296","26.3941026468029","26.5841398260911","26.6069795914181","26.313519764879","25.9603588492272","13.2362646958913","12.2220642838505","17.3106218543435","22.3955940941006","",
"World","WLD","Import value index (2015 = 100)","TM.VAL.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"World","WLD","Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports)","TM.VAL.MRCH.R6.ZS","3.52560421517468","3.61882704499917","3.59630505735411","3.64793511058277","4.41256761293879","4.24128748723716","4.06380423535941","3.93443524426454","3.93058010013023","3.96088392606899","3.83084666023133","3.52172304502845","3.52649291890088","3.56020451910564","4.10907528560505","3.74322270379794","3.70062929290248","3.91371209013738","3.41737860930573","3.68522054871656","3.87046836490223","3.20512176447863","3.03430146807278","2.79136310132506","2.88106568492256","2.91635601149656","2.34317546113125","2.03125330930686","1.85682993686505","1.96973533638446","1.96358069406494","1.77966674237568","1.6491099227988","1.53146090687264","1.46076867812815","1.44122629767283","1.56377277093015","1.60107338752151","1.42519283796517","1.41624851264772","1.56644557544888","1.59982698249693","1.52877195698172","1.64115168968523","1.76953023992326","1.95224057591676","2.06586798814414","2.10543140573353","2.40119160607722","2.14446003108893","2.30458759223794","2.62669115655927","2.67727600136085","2.59808965877138","2.52750178063209","2.02881146740464","1.87312055064967","1.98303842560921","2.12091207710902","2.02381692247002","1.95034741074921","2.0471936469911","2.1821636738876","2.15261940301443","",
"World","WLD","Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports)","TM.VAL.MRCH.R2.ZS","0.314801063151709","0.344032895890235","0.350533124484492","0.322705921616651","0.303862487633665","0.300728280850958","0.289657088468947","0.290625664417586","0.267213139655667","0.234389116031028","0.227767808418087","0.229260280630501","0.24785775970911","0.272473942184375","0.204314001047918","0.207378059520843","0.234603597456186","0.19699210581355","0.20502728580843","0.192016267046458","0.174429010871054","0.263077819569428","0.353724498567242","0.368491031312889","0.393294251582586","0.43548705294844","0.42149692591741","0.464721183924444","0.467143309253113","0.469087776484235","0.440810843067813","0.445902046429663","0.544723113570975","0.758608406715433","1.09766667757977","1.18302904907535","1.17835687129545","1.14751164933816","1.12031511565725","1.03752660329207","1.11221140431136","1.15681422164317","1.30810695376297","1.4395490167678","1.52705162681191","1.62107905961567","1.72227264510582","2.00412621134958","2.27295611841016","2.01233271437197","2.04509216730756","2.19938606339822","2.31419722713989","2.25417443096396","2.18308612927843","2.00896572247369","1.94124263639317","2.0403008101967","2.08568773584653","2.2043259718978","2.16385175962985","2.32497934363241","2.35490533024407","2.41804723755678","",
"World","WLD","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","129531335304.622","134569839985.505","141895272485.291","154493136425.577","172970145959.159","188135427888.374","206970988071.513","216994246506.37","240266418521.785","272645882616.899","313312864935.928","349170222286.216","411403562965.08","566180547730.055","827696785550.88","865613786044.176","977627854104.354","1118526442110.37","1297007020109.8","1625844364718.28","1998557415685.59","1995134741454.26","1862494933260.29","1806709815981.44","1937499846596.12","1953202189950.51","2136155522330.42","2505024533392.34","2882684658477.07","3122048852586.15","3532806263976.81","3650893950045.82","3907703690145.84","3863980185060.34","4396698273950.14","5228168088098.51","5503177153625.58","5703979496940.76","5642223664447.22","5876475787916.53","6672904828549.39","6429660317670.62","6680482561093.37","7798954678099.82","9505789969366.57","10845765395975.2","12438755493998.3","14349882030479","16609178806130.7","12820293695561.1","15507012108873.8","18508664560748.6","18735957146482.3","19046007090051.2","19135246320263.1","16781446732542","16255770639635.8","18025690473245.2","19873413642344.5","19384297106219.4","17929796823338.4","22653166114261.3","25739930904166","24333011587574.8","",
"World","WLD","Insurance and financial services (% of commercial service imports)","TM.VAL.INSF.ZS.WT","","","","","","","","","","","","","","","","","","","","","","","4.62448566993311","4.76281160991253","4.81502379891226","4.82019514487388","5.06566003880361","5.59624587931069","5.42896103051432","4.89739080986003","4.68426835789764","5.50287338133576","5.68174010409127","5.79177317233066","6.15663336894943","7.19009743682585","5.81211900197141","6.43435277032148","5.8024170838231","6.57524541871279","6.90156254344935","7.56201700216491","8.11348688127572","8.28730505373933","8.43255300067785","8.40899122452681","9.37472322547293","9.43278170101555","9.36641087466598","9.89939597479731","9.85440082614463","9.64499138075352","9.24744676897742","9.20123540801382","8.8667832795421","8.3349146874472","8.47415704675325","8.30596102065637","7.98010111756217","8.10912019790385","10.8596106828132","10.3963131195526","8.97891492980848","8.92212180478057","",
"World","WLD","Agricultural raw materials imports (% of merchandise imports)","TM.VAL.AGRI.ZS.UN","","","11.4228189776198","10.3901346585626","9.93083851212702","9.26464130083727","8.99398355485959","7.76038038395966","7.36098914236608","7.19619548563055","6.53524971387726","6.15589260382995","5.92817698118007","6.27505221697761","4.95485298445349","4.21959754529525","4.71660771170029","4.82950090578089","4.4168800903565","4.31024793659233","3.75251381181731","3.3500650835306","3.23249209638042","3.41190831316196","4.06696586507089","3.64194940239827","3.63013032222077","4.10631379457264","","","3.24112984496692","2.82721402452219","3.00461370224934","2.76452202137285","3.03032532376201","3.14592668474632","2.78727513772328","2.70853679440344","2.43833750764635","2.29219914042639","2.25667894525221","2.16480217682738","2.07595035690971","1.99342874790012","1.92683485977964","1.78666932886777","1.71400418897507","1.65360986728088","1.52480270178533","1.48170995275313","1.63404075278988","1.72845953075218","1.59466732549712","1.5689694622844","1.51337590569902","1.55558444160468","1.54045218825609","1.51977803280187","1.4741884634041","1.38421059659894","1.35251518732845","1.40132321246921","1.32539700337649","1.17341188451015","",
"World","WLD","Share of tariff lines with specific rates, primary products (%)","TM.TAX.TCOM.SR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"World","WLD","Bound rate, simple mean, primary products (%)","TM.TAX.TCOM.BR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"World","WLD","Share of tariff lines with specific rates, all products (%)","TM.TAX.MRCH.SR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"World","WLD","Bound rate, simple mean, all products (%)","TM.TAX.MRCH.BR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"World","WLD","Share of tariff lines with specific rates, manufactured products (%)","TM.TAX.MANF.SR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"World","WLD","Bound rate, simple mean, manufactured products (%)","TM.TAX.MANF.BR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"World","WLD","International tourism, expenditures (% of total imports)","ST.INT.XPND.MP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.46067240335584","7.73800207686109","7.55375980082274","7.62496319061268","7.37784576271618","6.71221347938065","6.86345340928979","6.91721061601384","6.52933224904018","6.21616445763013","6.05934415138457","5.58736129443313","5.63459092240928","5.32329214014089","6.2081763565765","5.74372302536851","5.35045904237871","5.20844034057779","5.32619546005391","5.49523574361342","5.68452343402802","5.86716044279519","5.8503496781208","5.75759838488292","6.02917484329449","","","","","",
"World","WLD","International tourism, expenditures for passenger transport items (current US$)","ST.INT.TRNX.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88708173998.9967","90752945857.481","94102044233.6726","95473526855.3513","96641785972.873","105881066925.116","103225577279.314","103932592210.211","108753297230.6","126353100350.932","143215862517.743","157127041546.645","180203790270.817","202197801353.763","174458373537.972","203706139863.371","230690967257.799","240299198222.289","231406519394.267","230500555291.083","209780304448.361","207772719659.753","222824158705.614","247818655027.511","249918316504.399","","","","","",
"World","WLD","International tourism, number of departures","ST.INT.DPRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","930066023.119418","982125955.071351","1043185310.63002","1122419166.95385","1121398703.97991","1127808612.10395","1130457013.89048","1201164309.27279","1254803571.94802","1383150801.52998","1425571395.95709","1453143997.14176","1397423333.50426","1457015079.9153","1504559275.56247","1564352744.61604","1641229335.67586","1651310269.20368","1744980358.24725","1820356515.25154","1934268135.44766","1991161436.61296","2034431899.10226","","","","","",
"World","WLD","Urban population","SP.URB.TOTL","1016461960","1045185294","1077208924","1112197599","1148107111","1179174972","1210732189","1242944092","1275949214","1309823060","1344264413","1380172096","1416048030","1453306307","1491950700","1529108337","1567243585","1605873420","1648687711","1695736239","1744088633","1794425597","1844618722","1894064185","1944596349","1996527974","2050289407","2105824950","2162332586","2219150645","2277100506","2334931967","2393080955","2451132324","2509264989","2567698865","2626673220","2686404070","2747145298","2808300413","2870259627","2936774963","3006593779","3077287387","3149597901","3223020394","3297219996","3371751241","3448762439","3526092189","3602765959","3678301491","3756420932","3836192822","3916437736","3997675392","4079139680","4159862103","4238877472","4317201037","4395641624","4464635019","4538431007","4614425176","",
"World","WLD","Rural population","SP.RUR.TOTL","2004078180","2016568378","2039122695","2070798040","2102050992","2138697386","2177197201","2214877147","2253533284","2293751248","2335067891","2377161346","2417089591","2456423770","2493972974","2531557029","2567071802","2601602675","2633218508","2662751477","2691900416","2720844784","2753227153","2787129115","2819672887","2852400311","2885566379","2919303333","2952892457","2986531174","3020143868","3051529844","3081974206.5","3111544350","3139453518.5","3166639667","3193743209.5","3219835879.5","3244786694.5","3268203116","3289792709.5","3306484220.5","3319071751","3330518258","3341173130.5","3350771631.5","3360653409","3370577789.5","3379529836","3388205655","3396079675","3406071154.5","3417551051","3427266607","3435622951.5","3441970685.5","3447568910.5","3452423592.5","3455784277.5","3457867820","3458675227.5","3454733286","3449753546.5","3445666944","",
"World","WLD","Completeness of birth registration, rural (%)","SP.REG.BRTH.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"World","WLD","Population, male","SP.POP.TOTL.MA.IN","1507700086","1528387413","1555961316","1589727715","1623748268","1657964896","1693276034","1728446546","1764496518","1801850879","1840044010","1879319922","1917704949","1956630099","1995300847","2033166752","2070411480","2107397665","2144977846","2183687542","2223048524","2263383075","2305280785","2347526744","2389573998","2432401722","2476496493","2521907951","2567653961","2613584310","2660381992","2705953900","2750927410","2795688250","2839229989","2882073653","2925308693","2968487096","3011958826","3054874770","3097334138","3139655974","3181429158","3223095683","3265252185","3307368059","3350067079","3393000888","3436545768","3479896507","3522389006","3565864733","3611551294","3657180755","3702103651","3746635769","3790687255","3833506214","3874480958","3914534413","3953765569","3985305103","4019207903","4054352036","",
"World","WLD","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"World","WLD","Age dependency ratio, old (% of working-age population)","SP.POP.DPND.OL","8.62376210010451","8.67133157375498","8.72524455677477","8.78577705536335","8.84884342294552","8.92525647498017","9.00285592790129","9.07149372084823","9.14004250998827","9.20470361844043","9.26480806409167","9.326756762514","9.39115861129562","9.45899054788906","9.54438164581498","9.6370916444622","9.72283691368413","9.79374087159067","9.84059819703301","9.88182781343223","9.89320277301529","9.84965700737726","9.78713631259829","9.72187181002031","9.68034808316067","9.68375051154145","9.71216236059408","9.75432739791057","9.81117461201743","9.88672161402782","9.973517862426","10.065725090422","10.1683929378426","10.28085562209","10.3962397182372","10.4981569697389","10.5837342873984","10.6653454436169","10.7414889622978","10.8129635075143","10.8883318871157","10.9715093000006","11.0584050171548","11.1430716653853","11.2203975212308","11.2934250171953","11.3714842776689","11.4448870523416","11.5034183867347","11.5629980482833","11.6348957992763","11.7486724291525","11.9327504416801","12.1488161760655","12.3974881789922","12.6834612400687","12.9863359886389","13.3185078256847","13.6733046198101","14.036422237681","14.3933341815038","14.6876834584334","15.0021415819009","15.3579015134889","",
"World","WLD","Population ages 80 and above, female (% of female population)","SP.POP.80UP.FE.5Y","0.740084950784865","0.747943522246992","0.755918170477365","0.764406454627012","0.775909278797203","0.789927531501696","0.804621920127967","0.820146197183771","0.837716203967405","0.85409047047119","0.866540165852479","0.876946076061249","0.887838966895641","0.901471721563074","0.917566441335409","0.937250605603975","0.958491451067496","0.981375205647372","1.00588620485862","1.02998558896507","1.05869994002945","1.0913781518156","1.12347996650199","1.15462359428638","1.1849004068652","1.21463086289552","1.24426358173606","1.27505088312234","1.30567587789757","1.337796958588","1.36517230087754","1.39110052222142","1.42289512964516","1.45311906262063","1.48085972688582","1.50145149364967","1.50875719533043","1.5105400178776","1.51209087070174","1.52311529149759","1.55038723295403","1.58648286279435","1.62549386608116","1.66553423047224","1.70982758760267","1.75766101282599","1.80413010645856","1.8491029448547","1.89385813623202","1.93829930439663","1.98237943163042","2.02184231003332","2.05914092429216","2.09531835077801","2.13225605801484","2.17191078263391","2.21400414828639","2.25745777255659","2.30087885319004","2.34381551243033","2.38113796818628","2.40336779728956","2.42623169731854","2.45799329804603","",
"World","WLD","Population ages 70-74, female (% of female population)","SP.POP.7074.FE.5Y","1.656428746112","1.65250750143537","1.64821871503838","1.63960734930319","1.6376365143079","1.65027051979031","1.66734372827128","1.68542839763947","1.70009225296201","1.71098923807322","1.72830579297915","1.75116672947476","1.77279619505128","1.79582473684281","1.82071707499","1.83997778022779","1.85618678493101","1.87493250970168","1.89491418811431","1.91615380083457","1.93312345424838","1.94144829653534","1.9489352005088","1.95723683179523","1.96230464077446","1.95272403386924","1.9205762434243","1.87304892620711","1.82432201587616","1.79519844764477","1.7999830040409","1.83662150758954","1.88820929854096","1.94847465833928","2.00159723923192","2.03685265051106","2.06205362922036","2.08281973638547","2.10438999635372","2.12255623631264","2.13574399607543","2.14661524783122","2.15564995128512","2.15959757189439","2.16066828341355","2.16793036466045","2.18318666872359","2.20344973281233","2.22458600838482","2.24335186918669","2.25726650408148","2.26420649818579","2.26219783500191","2.2526967710602","2.24494279761942","2.24108053863141","2.26415744788625","2.32852315733561","2.41659957978514","2.52353819183363","2.65096144540257","2.76172314857083","2.85923197661491","2.96024318618215","",
"World","WLD","Population ages 65 and above, male","SP.POP.65UP.MA.IN","64299373","65244940","66537512","68003021","69565880","71348672","73272320","75293012","77398006","79548715","81795457","84110629","86449032","88898644","91446445","94059774","96637635","99271889","102034191","104875671","107364916","109290424","111025950","112757654","114781317","117366278","120304938","123425819","126742006","130351017","134197196","138203190","142516651","147091450","151823460","156553793","161241174","166025224","170885822","175746770","180716245","185891982","191219482","196549875","201788064","206998682","212296579","217419462","222266532","227074553","232044005","237864440","245193387","253172426","261790779","271256586","281170710","291673601","302722763","314157160","325516103","335065666","345650599","357583823","",
"World","WLD","Population ages 65-69, female (% of female population)","SP.POP.6569.FE.5Y","2.26915392918305","2.29003022989395","2.30876906934649","2.31952850978364","2.32616873306313","2.34664924828115","2.37079887880939","2.39022184749413","2.41154661086525","2.43213715812304","2.44376266997274","2.44933099025951","2.4598391626889","2.47174567933154","2.486581815917","2.50080634760478","2.50914114862346","2.51705790350238","2.52457521894243","2.52750432231144","2.51275005570905","2.46991421575497","2.40707282994224","2.34330165673341","2.30043108599327","2.29851749460209","2.33637927893468","2.39274060063172","2.45739418392461","2.51185015276928","2.54478873691144","2.56682794290141","2.58514204615051","2.60342771017313","2.61678611300088","2.62449558662503","2.63018174505025","2.63392793186828","2.63206183481686","2.62671106291062","2.62838866675407","2.64020355212816","2.65861256350521","2.67915383103447","2.69782523255481","2.70994201956372","2.71455949750244","2.7062563945292","2.68719009670182","2.66968060453866","2.65877629437206","2.67939576361538","2.74815029459373","2.84287814203058","2.95840392426699","3.09781694831456","3.22440961244512","3.33366237341609","3.44076041270073","3.5361652612864","3.61913193675797","3.68270672518215","3.73626171796921","3.78220099079369","",
"World","WLD","Population ages 55-59, female (% of female population)","SP.POP.5559.FE.5Y","3.71460200534084","3.71898096899887","3.72786883886097","3.72506798244368","3.72479675749768","3.72800857120906","3.71862782982784","3.70611103862221","3.69329051448055","3.6737016487306","3.63388605853037","3.55882028557472","3.46230292576501","3.3668686016797","3.29715591813","3.28296694147122","3.32737333825058","3.40119068467596","3.48231199480678","3.55095804594583","3.59363807139895","3.61257577063306","3.62205975127897","3.63000809341663","3.63003607387465","3.62307392263423","3.6102268735356","3.59095810722838","3.56602846956592","3.53739958168179","3.51780374811135","3.51448550497005","3.52216692300622","3.53452523371384","3.54558341872804","3.54822919551621","3.54102629555971","3.51835316031397","3.48374527429878","3.45227909814132","3.42841468823241","3.44405439272362","3.51943943868562","3.62851285870388","3.76440808214373","3.92979049208551","4.07825831866906","4.20455890071747","4.32633021751772","4.43203620705626","4.52235963639393","4.59494034446542","4.65527502138404","4.69860830313943","4.70271719039042","4.6732716146012","4.63936290923189","4.64411341189397","4.73633583785865","4.87496128963159","5.01007770390997","5.13625054690063","5.2044200497848","5.21236721731463","",
"World","WLD","Population ages 45-49, female (% of female population)","SP.POP.4549.FE.5Y","4.92200514862753","4.83708955558645","4.7148050162251","4.57322620998568","4.45921279088021","4.41575485662625","4.44578855419009","4.51325719380796","4.58952785376948","4.65403191981087","4.6981593851737","4.71332083348266","4.71358745849976","4.71367584641685","4.70354078843216","4.68685380729813","4.66538394489582","4.63592677367841","4.59755996764646","4.55730301033406","4.52702780126675","4.51258982086197","4.50966571684667","4.50797183704249","4.50239689136845","4.48326322915878","4.45283427200291","4.40363873122098","4.34066910184338","4.28443233772269","4.23868191844892","4.24210589922913","4.31666812775533","4.43326145047354","4.58126150552036","4.76308810705392","4.92621153829491","5.06595176016044","5.20451263206974","5.32459203923669","5.42591141005059","5.50728209418405","5.5723957596322","5.61698793594919","5.61509001255201","5.57234746592629","5.52465014320116","5.52465274469577","5.62505821932784","5.77564925387015","5.91874782556759","6.05014324935928","6.11056921393496","6.09413792381071","6.08253947110184","6.09679556126566","6.12190849844208","6.14602335368286","6.14051595494633","6.10134519172484","6.04060100217436","5.96895501427763","5.90462366994175","5.8530965859702","",
"World","WLD","Population ages 35-39, female (% of female population)","SP.POP.3539.FE.5Y","6.11570130913368","6.14468608323214","6.14800165504923","6.13079889829037","6.09638547588864","6.05306950154872","6.00480307063096","5.94766787381769","5.87694947080672","5.80206978184408","5.74125796680468","5.70475308475008","5.68734501287086","5.66958107516856","5.64684767047723","5.61207917587268","5.56481509203039","5.49528617744683","5.41042426708665","5.33238925522461","5.26929005205806","5.26639829938209","5.34506730495651","5.47088038429909","5.63296439691656","5.83287039636071","6.00582481782144","6.14832919567217","6.28702534739014","6.4018598449226","6.49456569151982","6.56780880667548","6.62478136845382","6.65984164681123","6.64363955830714","6.58286424467139","6.51669015631714","6.50479223764755","6.61111150722304","6.77769140221863","6.93392366999489","7.07642281709419","7.13692051329737","7.10863561903108","7.08645165932531","7.09437904096927","7.11564718359929","7.13798386536145","7.12378867854216","7.06634213972537","6.98059950499985","6.88268010763241","6.78967025578546","6.70558549905532","6.65518611513961","6.65181442259472","6.680558667799","6.74007419929966","6.80762334711453","6.86010971827719","6.91347585253626","6.97549329281863","7.03366452783812","7.0836019261494","",
